Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE9013024,2012.06,1028.718704,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2012.07,1015.463918,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2012.08,974.963181,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2012.09,947.717231,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2012.1,954.344624,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2012.11,947.717231,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2012.12,932.989691,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.01,947.717231,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.02,944.035346,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.03,916.789396,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.04,924.889543,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.05,968.335788,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.06,940.353461,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.07,985.27246,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.08,977.908689,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.09,986.008836,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.1,1000,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.11,998.527246,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2013.12,1004.418262,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.01,989.690722,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.02,1008.836524,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.03,981.590574,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.04,1014.727541,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.05,1046.391753,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.06,1054.4919,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.07,1050.073638,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.08,1030.191458,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.09,994.108984,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.1,1007.36377,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.11,965.39028,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2014.12,916.053019,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.01,932.253314,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.02,955.081002,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.03,942.562592,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.04,921.944035,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.05,987.481591,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.06,1010.309278,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.07,1016.936672,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.08,938.880707,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.09,919.734904,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.1,938.14433,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.11,908.689249,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2015.12,963.917526,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.01,975.699558,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.02,937.407953,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.03,925.62592,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.04,964.653903,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.05,938.880707,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.06,914.580265,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.07,904.270987,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.08,931.516937,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.09,910.162003,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.1,877.761414,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.11,946.980854,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2016.12,945.5081,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.01,959.499264,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.02,994.108984,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.03,1024.300442,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.04,1004.418262,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.05,1030.191458,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.07,1019.88218,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.08,980.854197,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.09,988.217968,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.1,983.063328,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.11,1005.891016,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2017.12,960.972018,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.01,976,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.02,987,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.03,1018,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.04,1016,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.05,1022,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.06,979,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.07,983,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.08,983,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.09,992,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.1,1021,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.11,1026,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2018.12,1008,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.01,1054,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.02,1011,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.03,1013,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.04,1001,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.05,1077,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.06,1031,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.07,1023,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.08,1090,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.09,1104,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.1,1082,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.11,1039,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2019.12,1025,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.01,1076,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.02,1120,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.03,1131,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.04,1151,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.05,1119,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.06,1177,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.07,1126,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.08,1144,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.09,1153,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.1,1149,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.11,1137,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2020.12,1147,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.01,1156,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.02,1165,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.03,1149,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.04,1138,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.05,1145,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.06,1160,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.07,1174,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.08,1188,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.09,1186,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.1,1180,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.11,1189,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2021.12,1189,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.01,1199,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.02,1269,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.03,1279,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.04,1279,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.05,1315,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.06,1291,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.07,1314,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.08,1325,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.09,1272,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.1,1319,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.11,1356,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2022.12,1446,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.01,1462,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.02,1431,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.03,1446,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.04,1417,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.05,1419,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.06,1432,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.07,1373,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.08,1364,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013024,2023.09,1310,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Cheese
CPIM.SE9013025,1999.06,519.7143234,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,1999.07,520.7537522,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,1999.08,518.6748946,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,1999.09,519.1946093,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,1999.1,519.7143234,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,1999.11,502.0440363,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,1999.12,521.2734663,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.01,522.3128952,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.02,520.7537522,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.03,521.2734663,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.04,521.2734663,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.05,516.0763234,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.06,519.7143234,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.07,519.7143234,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.08,521.7931805,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.09,529.0691811,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.1,530.628324,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.11,529.5888958,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2000.12,520.2340375,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.01,529.5888958,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.02,529.5888958,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.03,529.0691811,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.04,528.0297528,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.05,538.9437534,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.06,545.7000393,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.07,544.1408964,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.08,536.8648964,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.09,570.1266129,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.1,562.8506123,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.11,567.5280411,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2001.12,553.4957546,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.01,570.1266129,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.02,570.1266129,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.03,565.449184,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.04,570.1266129,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.05,565.9688982,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.06,562.3308982,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.07,561.2914693,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.08,558.6928976,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.09,556.6140405,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.1,548.2986111,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.11,547.778897,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2002.12,551.416897,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.01,548.2986111,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.02,552.4563258,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.03,541.5423252,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.04,544.1408964,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.05,535.3057534,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.06,535.8254675,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.07,533.7466099,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.08,542.0620393,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.09,529.0691811,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.1,531.6677528,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.11,523.8720381,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2003.12,530.1086099,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.01,519.7143234,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.02,530.1086099,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.03,549.3380399,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.04,564.9294693,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.05,554.0154687,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.06,562.3308982,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.07,555.5746117,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.08,558.1731834,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.09,548.8183258,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.1,546.219754,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.11,543.6211823,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2004.12,553.4957546,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2005.01,546.219754,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
CPIM.SE9013025,2005.02,547.778897,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,Other milk products
